CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,InternetService,MonthlyCharges,TotalCharges,Contract,PaymentMethod,Churn
31,1.0,0,1.0,1.0,69,1.0,71.71,2620.6,2.0,3.0,0.0
32,1.0,0,1.0,1.0,56,1.0,110.81,3815.73,0.0,2.0,1.0
33,0.0,0,1.0,1.0,19,0.0,100.44,4830.4,2.0,3.0,0.0
34,0.0,1,0.0,0.0,8,1.0,26.58,7888.21,2.0,2.0,1.0
35,0.0,0,1.0,0.0,31,1.0,89.26,7503.36,2.0,1.0,0.0
36,1.0,1,1.0,1.0,3,1.0,77.19,6899.98,1.0,2.0,0.0
37,0.0,1,0.0,0.0,49,2.0,110.75,7115.26,1.0,0.0,0.0
38,1.0,0,0.0,0.0,4,1.0,32.25,3753.44,0.0,3.0,1.0
39,1.0,1,0.0,1.0,19,0.0,73.4,5266.41,2.0,3.0,0.0
40,1.0,0,1.0,1.0,36,0.0,107.95,7162.63,1.0,0.0,1.0
41,1.0,0,0.0,0.0,21,1.0,61.0,3155.75,0.0,1.0,0.0
42,1.0,0,0.0,0.0,57,0.0,68.2,7694.86,2.0,1.0,0.0
43,0.0,0,1.0,0.0,67,2.0,27.05,3337.97,0.0,0.0,0.0
44,0.0,0,0.0,1.0,43,1.0,47.81,4816.64,0.0,3.0,1.0
45,0.0,1,1.0,1.0,33,0.0,52.45,5684.24,0.0,2.0,1.0
46,0.0,1,1.0,0.0,41,0.0,114.51,7605.72,0.0,1.0,1.0
47,0.0,1,0.0,1.0,8,1.0,48.27,1972.04,0.0,2.0,0.0
48,1.0,0,0.0,1.0,6,0.0,66.09,5974.13,0.0,3.0,1.0
49,0.0,0,0.0,0.0,67,1.0,87.13,4176.11,0.0,2.0,1.0
50,0.0,0,0.0,0.0,18,0.0,36.22,2163.09,2.0,0.0,0.0
51,1.0,1,0.0,1.0,30,2.0,68.64,6217.32,2.0,1.0,0.0
52,0.0,0,0.0,1.0,34,0.0,93.85,4426.73,0.0,1.0,1.0
53,1.0,1,1.0,0.0,56,0.0,106.69,5294.57,2.0,0.0,1.0
54,0.0,1,1.0,1.0,60,1.0,82.63,2596.75,0.0,0.0,1.0
55,1.0,0,0.0,1.0,30,0.0,86.91,3860.57,2.0,1.0,0.0
56,0.0,0,1.0,0.0,52,1.0,32.63,4946.49,1.0,1.0,0.0
57,0.0,1,0.0,0.0,31,2.0,114.58,3251.19,0.0,1.0,0.0
58,1.0,0,1.0,1.0,65,1.0,33.26,1603.01,1.0,3.0,0.0
59,1.0,1,1.0,1.0,58,1.0,97.47,7693.89,0.0,3.0,0.0
60,1.0,0,1.0,1.0,9,0.0,46.48,4101.51,0.0,3.0,1.0
61,1.0,0,0.0,0.0,1,2.0,113.36,5876.68,1.0,2.0,1.0
62,1.0,1,1.0,1.0,65,1.0,92.0,3300.16,1.0,3.0,1.0
63,1.0,0,0.0,1.0,59,0.0,95.38,2853.95,1.0,1.0,0.0
64,1.0,1,1.0,0.0,16,0.0,41.91,3269.17,0.0,3.0,0.0
65,1.0,0,1.0,0.0,15,1.0,64.3,3285.39,1.0,1.0,1.0
66,0.0,1,1.0,1.0,15,0.0,81.78,4362.56,1.0,0.0,1.0
67,0.0,1,1.0,0.0,45,1.0,97.0,4356.89,2.0,2.0,1.0
68,1.0,0,1.0,0.0,38,1.0,30.4,3987.29,2.0,2.0,0.0
69,0.0,1,0.0,1.0,30,1.0,116.24,1095.59,1.0,0.0,0.0
70,0.0,0,0.0,0.0,0,2.0,109.02,3978.68,1.0,1.0,0.0
71,0.0,0,1.0,0.0,10,1.0,47.03,1369.45,1.0,2.0,0.0
72,0.0,0,1.0,1.0,3,0.0,102.28,1026.56,1.0,3.0,0.0
73,1.0,1,1.0,0.0,70,2.0,71.83,7462.51,2.0,1.0,1.0
74,0.0,1,1.0,1.0,25,0.0,66.18,4847.5,0.0,2.0,1.0
75,1.0,0,0.0,1.0,49,2.0,51.44,5282.73,1.0,0.0,0.0
76,0.0,0,1.0,0.0,11,2.0,78.1,3226.31,1.0,1.0,0.0
77,0.0,1,0.0,0.0,64,2.0,92.99,7273.67,2.0,2.0,1.0
78,0.0,0,1.0,0.0,46,2.0,61.09,5110.69,1.0,0.0,0.0
79,1.0,0,0.0,1.0,52,0.0,82.92,6157.98,1.0,1.0,0.0
80,0.0,1,1.0,0.0,70,1.0,89.93,2961.13,2.0,3.0,1.0
81,1.0,0,1.0,1.0,1,0.0,91.11,7680.89,1.0,1.0,0.0
82,0.0,1,0.0,0.0,23,1.0,25.2,6567.28,1.0,3.0,0.0
83,1.0,0,1.0,0.0,3,0.0,105.97,6834.51,2.0,1.0,1.0
84,0.0,1,1.0,0.0,18,2.0,65.83,1394.11,0.0,0.0,0.0
85,1.0,0,1.0,1.0,25,2.0,46.24,2182.29,1.0,3.0,0.0
86,1.0,0,0.0,0.0,39,1.0,44.18,2299.3,1.0,3.0,1.0
87,0.0,1,1.0,0.0,49,1.0,68.3,2181.86,0.0,1.0,1.0
88,1.0,0,1.0,1.0,42,0.0,108.68,6846.16,2.0,2.0,0.0
89,0.0,1,0.0,1.0,66,1.0,57.83,274.44,0.0,3.0,1.0
90,0.0,0,0.0,0.0,11,0.0,94.97,627.28,1.0,1.0,1.0
91,0.0,1,0.0,0.0,66,1.0,29.68,2205.84,0.0,0.0,0.0
92,0.0,1,1.0,0.0,26,1.0,67.61,1614.99,2.0,1.0,1.0
93,0.0,1,1.0,1.0,53,1.0,119.17,1870.24,1.0,1.0,0.0
94,0.0,1,1.0,1.0,65,2.0,97.04,6387.59,2.0,3.0,1.0
95,0.0,0,0.0,1.0,48,2.0,41.05,4513.75,2.0,2.0,1.0
96,0.0,0,1.0,1.0,15,0.0,70.14,66.05,0.0,0.0,0.0
97,0.0,1,1.0,0.0,1,1.0,43.36,3446.0,0.0,3.0,0.0
98,0.0,1,0.0,1.0,59,0.0,60.96,3274.92,2.0,3.0,0.0
99,0.0,1,0.0,1.0,53,1.0,98.01,929.28,2.0,3.0,1.0
100,1.0,0,0.0,1.0,29,2.0,97.12,5415.61,1.0,0.0,0.0
101,1.0,0,0.0,0.0,37,2.0,42.81,5622.74,2.0,2.0,0.0
102,0.0,0,0.0,0.0,27,1.0,112.22,5772.73,2.0,0.0,1.0
103,0.0,0,1.0,1.0,24,1.0,79.26,5833.2,0.0,0.0,1.0
104,0.0,1,0.0,1.0,9,2.0,57.99,20.42,2.0,2.0,1.0
105,0.0,1,1.0,0.0,59,2.0,70.19,7632.29,2.0,0.0,0.0
106,0.0,1,1.0,0.0,41,0.0,80.51,6517.39,0.0,1.0,1.0
107,0.0,0,0.0,0.0,39,2.0,75.99,7233.77,1.0,0.0,1.0
108,0.0,0,0.0,0.0,41,1.0,68.64,144.83,0.0,3.0,0.0
109,0.0,0,0.0,0.0,46,0.0,70.49,7472.19,0.0,0.0,1.0
110,1.0,1,1.0,0.0,36,1.0,37.64,6482.11,2.0,3.0,1.0
111,0.0,1,0.0,0.0,21,0.0,101.27,6701.01,2.0,0.0,0.0
112,1.0,0,0.0,0.0,56,1.0,74.18,764.43,1.0,3.0,1.0
113,0.0,1,0.0,1.0,26,2.0,33.11,5915.45,2.0,3.0,0.0
114,0.0,0,0.0,1.0,40,1.0,96.62,7680.14,1.0,3.0,0.0
115,1.0,0,0.0,1.0,33,0.0,113.24,5434.81,1.0,2.0,0.0
116,0.0,1,1.0,1.0,31,1.0,114.73,4573.08,1.0,0.0,0.0
117,1.0,0,1.0,1.0,65,0.0,56.9,7566.12,1.0,0.0,0.0
118,0.0,1,1.0,1.0,11,1.0,33.55,3554.64,2.0,1.0,1.0
119,0.0,0,0.0,0.0,39,2.0,71.84,4802.36,0.0,1.0,0.0
120,1.0,1,0.0,0.0,9,2.0,31.26,3821.18,0.0,1.0,0.0
121,0.0,1,0.0,1.0,47,1.0,113.4,7464.11,2.0,0.0,0.0
122,1.0,1,1.0,1.0,19,1.0,38.36,627.16,2.0,2.0,0.0
123,0.0,0,0.0,0.0,38,1.0,45.28,4018.94,1.0,3.0,1.0
124,1.0,0,0.0,0.0,59,0.0,60.66,5501.88,2.0,0.0,1.0
125,1.0,1,0.0,0.0,65,1.0,58.32,6339.41,0.0,2.0,1.0
126,0.0,1,1.0,1.0,64,1.0,99.47,4672.49,2.0,2.0,0.0
127,0.0,0,0.0,0.0,50,0.0,65.63,7273.16,2.0,0.0,1.0
128,1.0,0,1.0,1.0,35,2.0,37.08,7537.09,1.0,3.0,1.0
129,0.0,0,0.0,1.0,23,1.0,46.72,533.27,1.0,2.0,0.0
130,0.0,1,1.0,0.0,26,1.0,70.91,3230.92,1.0,0.0,0.0
131,0.0,0,1.0,0.0,1,2.0,34.75,207.2,1.0,3.0,1.0
132,1.0,0,1.0,1.0,30,2.0,81.17,2648.74,0.0,1.0,1.0
133,1.0,1,0.0,0.0,56,0.0,76.57,4304.21,2.0,2.0,1.0
134,1.0,0,0.0,0.0,65,1.0,91.47,7288.14,2.0,2.0,1.0
135,1.0,0,1.0,1.0,28,1.0,113.77,6775.5,1.0,0.0,0.0
136,1.0,0,1.0,0.0,14,0.0,111.23,1037.45,0.0,0.0,0.0
137,1.0,1,0.0,1.0,11,2.0,114.61,762.38,0.0,3.0,0.0
138,1.0,1,0.0,1.0,27,0.0,44.47,4722.35,2.0,1.0,0.0
139,1.0,1,1.0,0.0,23,2.0,33.16,4266.3,1.0,1.0,0.0
140,1.0,1,0.0,1.0,20,0.0,50.23,2145.69,2.0,0.0,1.0
141,0.0,1,0.0,1.0,9,2.0,109.51,7197.64,2.0,0.0,0.0
142,1.0,1,0.0,0.0,17,0.0,117.21,7420.38,0.0,3.0,0.0
143,0.0,1,0.0,0.0,13,2.0,105.93,3232.84,0.0,0.0,1.0
144,0.0,0,1.0,0.0,33,2.0,31.0,7124.61,2.0,3.0,0.0
145,0.0,0,0.0,1.0,57,2.0,114.74,3083.91,1.0,3.0,1.0
146,1.0,1,0.0,1.0,21,2.0,62.34,5899.8,1.0,1.0,0.0
147,1.0,0,1.0,0.0,69,2.0,20.93,3818.02,2.0,3.0,0.0
148,1.0,0,1.0,1.0,35,1.0,64.24,998.21,2.0,1.0,0.0
149,1.0,1,0.0,0.0,44,2.0,24.61,7424.91,1.0,1.0,1.0
150,0.0,0,0.0,0.0,35,1.0,74.39,3643.69,1.0,1.0,0.0
151,1.0,0,0.0,1.0,21,2.0,53.86,5881.21,1.0,0.0,1.0
152,1.0,0,0.0,0.0,60,1.0,67.34,2950.05,2.0,1.0,0.0
153,1.0,0,1.0,1.0,55,1.0,81.32,170.67,0.0,3.0,0.0
154,1.0,0,1.0,1.0,32,0.0,106.88,822.23,1.0,0.0,1.0
155,1.0,1,1.0,0.0,44,2.0,86.19,3979.83,1.0,3.0,1.0
156,0.0,1,0.0,1.0,35,0.0,63.4,5525.92,1.0,0.0,0.0
157,1.0,1,0.0,0.0,19,0.0,101.94,2691.19,2.0,3.0,1.0
158,0.0,0,0.0,1.0,17,2.0,110.56,5570.0,0.0,2.0,0.0
159,1.0,1,0.0,1.0,37,0.0,31.98,5595.11,0.0,2.0,0.0
160,0.0,0,1.0,1.0,66,2.0,73.19,5637.41,1.0,2.0,1.0
161,1.0,0,1.0,0.0,22,0.0,48.45,3950.32,2.0,3.0,1.0
162,1.0,0,0.0,1.0,15,2.0,24.71,7320.79,0.0,0.0,1.0
163,0.0,0,1.0,0.0,58,2.0,86.85,3923.79,2.0,1.0,0.0
164,0.0,1,0.0,1.0,68,2.0,106.28,3613.12,0.0,1.0,1.0
165,0.0,1,0.0,1.0,67,1.0,36.29,1611.06,1.0,3.0,0.0
166,1.0,0,1.0,0.0,20,0.0,101.24,2475.09,2.0,3.0,1.0
167,0.0,1,0.0,0.0,69,1.0,105.34,357.83,1.0,3.0,1.0
168,1.0,0,0.0,0.0,11,0.0,111.43,5075.61,0.0,3.0,1.0
169,1.0,1,1.0,0.0,15,0.0,46.53,2003.32,0.0,1.0,1.0
170,0.0,1,0.0,0.0,13,0.0,110.4,2447.16,1.0,0.0,1.0
171,0.0,0,0.0,1.0,60,1.0,52.07,6171.1,0.0,1.0,0.0
172,1.0,1,1.0,1.0,70,0.0,75.23,2631.23,1.0,3.0,1.0
173,1.0,0,0.0,0.0,45,1.0,25.05,1952.72,1.0,2.0,1.0
174,0.0,1,1.0,1.0,31,2.0,24.39,1369.08,1.0,1.0,0.0
175,0.0,0,0.0,1.0,14,0.0,92.04,6203.37,0.0,2.0,0.0
176,0.0,0,1.0,1.0,43,0.0,64.45,1055.06,2.0,2.0,0.0
177,1.0,1,1.0,0.0,16,2.0,45.63,3640.96,1.0,3.0,0.0
178,1.0,1,1.0,1.0,40,2.0,39.04,4065.3,2.0,1.0,1.0
179,1.0,0,0.0,1.0,53,0.0,87.0,5505.37,0.0,0.0,1.0
180,1.0,1,1.0,1.0,43,2.0,20.04,5073.6,0.0,1.0,0.0
181,1.0,1,1.0,0.0,4,1.0,100.59,6489.55,2.0,0.0,1.0
182,1.0,0,1.0,1.0,26,1.0,27.92,377.12,1.0,0.0,0.0
183,0.0,0,1.0,1.0,42,0.0,39.15,2385.6,0.0,3.0,0.0
184,1.0,1,1.0,0.0,30,1.0,58.62,2255.47,1.0,0.0,1.0
185,1.0,0,0.0,0.0,16,1.0,68.49,1185.21,1.0,1.0,1.0
186,1.0,0,0.0,1.0,53,0.0,55.5,2327.64,2.0,1.0,0.0
187,0.0,0,0.0,1.0,61,2.0,52.07,2491.93,0.0,2.0,1.0
188,1.0,1,0.0,0.0,31,0.0,116.39,4184.64,2.0,0.0,0.0
189,1.0,1,0.0,0.0,39,1.0,84.16,5316.36,0.0,3.0,0.0
190,0.0,0,0.0,0.0,12,0.0,22.34,3061.18,2.0,3.0,0.0
191,1.0,1,0.0,0.0,34,0.0,63.02,5761.37,0.0,1.0,0.0
192,1.0,0,1.0,0.0,4,1.0,107.5,2702.6,0.0,0.0,1.0
193,1.0,1,0.0,0.0,28,1.0,50.15,2336.46,0.0,3.0,0.0
194,1.0,0,1.0,0.0,69,0.0,29.46,4338.68,1.0,0.0,0.0
195,1.0,0,1.0,1.0,24,1.0,95.84,209.26,1.0,0.0,0.0
196,0.0,1,0.0,0.0,21,1.0,80.6,656.72,2.0,2.0,1.0
197,0.0,0,1.0,0.0,65,1.0,77.03,3355.4,2.0,3.0,0.0
198,0.0,1,1.0,1.0,44,1.0,25.36,7544.44,0.0,2.0,0.0
199,1.0,1,1.0,0.0,68,1.0,34.05,5777.66,0.0,3.0,1.0
200,1.0,0,1.0,0.0,71,1.0,82.25,723.25,1.0,0.0,0.0
201,1.0,0,0.0,1.0,0,2.0,40.78,6773.62,1.0,3.0,0.0
202,0.0,1,0.0,0.0,43,0.0,70.41,5863.76,1.0,1.0,0.0
203,1.0,0,0.0,1.0,38,1.0,74.49,4895.35,2.0,0.0,0.0
204,1.0,0,0.0,1.0,53,0.0,48.35,6565.94,1.0,3.0,1.0
205,0.0,0,0.0,1.0,28,2.0,114.84,3244.8,2.0,2.0,1.0
206,1.0,0,0.0,1.0,53,1.0,104.25,1787.58,1.0,2.0,1.0
207,0.0,0,0.0,0.0,15,0.0,92.24,4105.95,1.0,0.0,0.0
208,0.0,1,0.0,1.0,19,1.0,27.8,4399.76,0.0,2.0,1.0
209,0.0,1,0.0,1.0,45,1.0,30.61,4315.84,2.0,0.0,1.0
210,1.0,0,0.0,0.0,66,1.0,69.28,4529.29,1.0,0.0,0.0
211,1.0,0,1.0,1.0,64,1.0,36.07,7590.67,0.0,0.0,1.0
212,1.0,0,0.0,1.0,57,1.0,117.83,7219.92,2.0,3.0,1.0
213,1.0,1,1.0,1.0,52,1.0,35.85,7008.22,2.0,0.0,1.0
214,1.0,0,1.0,1.0,0,1.0,68.75,6415.31,1.0,2.0,0.0
215,1.0,1,1.0,0.0,65,2.0,56.41,7548.56,2.0,1.0,0.0
216,1.0,1,1.0,1.0,28,2.0,83.94,805.99,0.0,3.0,1.0
217,0.0,1,0.0,0.0,69,1.0,32.9,2135.68,0.0,2.0,1.0
218,1.0,0,1.0,0.0,7,1.0,63.03,3970.55,2.0,0.0,0.0
219,0.0,1,0.0,1.0,28,2.0,47.47,6775.35,0.0,0.0,0.0
220,1.0,0,0.0,1.0,50,2.0,108.78,4051.22,2.0,1.0,0.0
221,1.0,1,1.0,1.0,32,2.0,24.06,5989.32,0.0,2.0,0.0
222,1.0,0,0.0,1.0,2,1.0,111.37,1128.9,2.0,3.0,1.0
223,0.0,1,1.0,0.0,59,0.0,103.3,2034.26,2.0,2.0,0.0
224,0.0,0,1.0,0.0,34,0.0,49.76,5859.57,2.0,0.0,1.0
225,0.0,1,0.0,0.0,68,0.0,98.93,1334.58,0.0,3.0,0.0
226,0.0,0,0.0,1.0,19,0.0,23.12,2823.82,2.0,0.0,0.0
227,1.0,0,1.0,0.0,38,1.0,116.69,2133.63,2.0,0.0,0.0
228,0.0,0,0.0,1.0,3,0.0,72.66,2811.9,1.0,2.0,0.0
229,1.0,0,0.0,1.0,18,2.0,50.33,5672.43,1.0,1.0,1.0
230,1.0,1,0.0,1.0,44,2.0,56.26,2955.42,2.0,0.0,1.0
231,0.0,1,1.0,1.0,42,0.0,26.64,4451.0,1.0,2.0,1.0
232,0.0,0,1.0,1.0,12,2.0,118.93,817.46,2.0,3.0,0.0
233,0.0,1,0.0,0.0,12,1.0,23.93,6444.04,1.0,1.0,1.0
234,0.0,0,0.0,0.0,59,0.0,85.49,2971.71,0.0,0.0,0.0
235,0.0,0,0.0,1.0,56,0.0,64.27,5195.3,0.0,0.0,0.0
236,0.0,1,0.0,0.0,51,1.0,114.89,5808.61,2.0,3.0,1.0
237,0.0,0,0.0,1.0,52,2.0,44.6,1693.09,2.0,2.0,0.0
238,0.0,0,1.0,1.0,42,1.0,73.21,7079.71,0.0,0.0,0.0
239,1.0,1,0.0,1.0,71,1.0,68.24,4937.47,0.0,3.0,1.0
240,0.0,0,1.0,0.0,71,2.0,90.29,3441.23,1.0,0.0,0.0
241,0.0,0,0.0,1.0,41,1.0,26.8,1475.03,2.0,2.0,0.0
242,1.0,0,1.0,1.0,25,2.0,39.38,7539.56,0.0,1.0,1.0
243,0.0,0,0.0,0.0,22,2.0,41.46,6045.44,0.0,2.0,1.0
244,1.0,1,1.0,0.0,42,1.0,93.82,1680.04,2.0,2.0,0.0
245,1.0,1,0.0,0.0,27,2.0,38.91,2714.93,1.0,2.0,1.0
246,0.0,1,1.0,1.0,8,1.0,77.35,6481.2,1.0,3.0,0.0
247,1.0,0,1.0,1.0,19,2.0,41.52,5571.51,1.0,0.0,1.0
248,1.0,0,1.0,0.0,55,0.0,106.16,6130.96,1.0,1.0,0.0
249,1.0,1,1.0,1.0,38,2.0,114.22,3540.78,0.0,3.0,1.0
250,1.0,0,1.0,0.0,50,2.0,71.85,5737.48,2.0,2.0,1.0
251,0.0,0,1.0,0.0,11,1.0,55.23,3104.22,2.0,1.0,0.0
252,1.0,0,0.0,1.0,54,2.0,43.41,1705.88,0.0,2.0,1.0
253,0.0,0,1.0,1.0,10,0.0,24.98,5068.76,0.0,2.0,1.0
254,1.0,1,0.0,0.0,25,0.0,46.85,7808.59,0.0,2.0,0.0
255,1.0,1,0.0,0.0,41,2.0,85.42,2498.6,2.0,1.0,1.0
256,1.0,1,0.0,0.0,26,2.0,73.36,3698.54,2.0,0.0,1.0
257,1.0,0,0.0,0.0,10,0.0,114.4,5398.53,2.0,2.0,1.0
258,0.0,1,0.0,1.0,37,1.0,59.63,4341.22,1.0,0.0,0.0
259,0.0,1,1.0,0.0,42,0.0,89.39,6750.55,0.0,1.0,1.0
260,1.0,0,1.0,0.0,18,0.0,68.93,6098.71,0.0,1.0,0.0
261,1.0,0,1.0,0.0,63,2.0,71.26,485.21,0.0,2.0,0.0
262,0.0,1,0.0,1.0,5,2.0,46.78,7987.4,2.0,0.0,1.0
263,1.0,1,1.0,1.0,45,0.0,65.5,6024.17,0.0,0.0,0.0
264,1.0,1,1.0,0.0,41,1.0,67.08,6913.95,0.0,2.0,0.0
265,1.0,1,1.0,1.0,64,0.0,90.66,5216.56,1.0,3.0,0.0
266,0.0,0,1.0,1.0,71,0.0,114.06,6853.16,2.0,3.0,0.0
267,0.0,1,1.0,1.0,58,1.0,52.93,916.82,0.0,1.0,1.0
268,0.0,1,0.0,0.0,51,0.0,24.22,2794.95,2.0,1.0,1.0
269,1.0,0,1.0,0.0,46,0.0,69.63,7013.84,2.0,3.0,1.0
270,1.0,1,0.0,1.0,6,2.0,74.45,1629.21,2.0,3.0,0.0
271,0.0,0,0.0,0.0,10,1.0,36.84,644.37,1.0,3.0,0.0
272,0.0,0,0.0,0.0,60,2.0,96.05,6309.19,2.0,2.0,1.0
273,0.0,0,0.0,1.0,67,2.0,118.49,6687.18,2.0,2.0,0.0
274,0.0,1,0.0,1.0,24,1.0,114.58,1317.96,2.0,2.0,1.0
275,1.0,1,1.0,0.0,11,1.0,39.71,6837.68,0.0,2.0,0.0
276,0.0,0,1.0,1.0,25,0.0,107.54,5500.41,1.0,2.0,1.0
277,1.0,1,1.0,0.0,11,2.0,90.45,4170.26,0.0,2.0,1.0
278,0.0,1,0.0,0.0,42,1.0,65.38,6645.4,1.0,1.0,1.0
279,1.0,0,1.0,1.0,50,2.0,74.06,3365.61,1.0,0.0,0.0
280,0.0,0,1.0,0.0,36,2.0,104.96,1568.07,2.0,1.0,1.0
281,0.0,1,0.0,0.0,45,1.0,68.01,2293.12,2.0,0.0,0.0
282,0.0,0,0.0,1.0,52,0.0,57.32,4051.21,0.0,1.0,0.0
283,0.0,1,0.0,1.0,12,2.0,69.32,4260.02,1.0,1.0,1.0
284,1.0,1,0.0,1.0,53,1.0,77.91,6448.53,2.0,2.0,1.0
285,0.0,1,1.0,0.0,56,0.0,38.91,6334.99,2.0,2.0,0.0
286,1.0,1,0.0,1.0,3,2.0,110.09,4659.31,2.0,0.0,0.0
287,1.0,0,0.0,1.0,48,1.0,87.42,6250.67,2.0,0.0,1.0
288,1.0,0,1.0,1.0,6,2.0,83.33,1550.35,0.0,2.0,1.0
289,1.0,0,1.0,1.0,10,1.0,29.95,419.51,0.0,1.0,0.0
290,0.0,0,0.0,0.0,53,1.0,80.42,6991.6,2.0,0.0,1.0
291,1.0,1,1.0,0.0,44,2.0,32.1,622.92,2.0,3.0,1.0
292,1.0,1,0.0,1.0,22,2.0,27.87,1988.57,2.0,3.0,1.0
293,1.0,0,0.0,0.0,27,1.0,72.73,5568.65,2.0,3.0,1.0
294,0.0,1,1.0,1.0,56,0.0,60.28,3287.39,2.0,0.0,0.0
295,0.0,1,1.0,1.0,25,2.0,78.88,7012.99,1.0,2.0,0.0
296,0.0,1,0.0,0.0,24,1.0,28.92,2397.88,1.0,2.0,1.0
297,0.0,0,0.0,0.0,53,1.0,63.1,114.73,1.0,2.0,1.0
298,1.0,0,0.0,1.0,28,0.0,37.48,2419.23,1.0,0.0,0.0
299,1.0,0,1.0,1.0,35,0.0,118.71,4633.04,2.0,0.0,0.0
300,0.0,1,0.0,0.0,13,0.0,76.12,3019.99,1.0,3.0,0.0
301,1.0,0,0.0,1.0,34,2.0,88.74,4288.28,1.0,0.0,0.0
302,1.0,0,0.0,0.0,29,1.0,52.54,7015.25,0.0,3.0,0.0
303,1.0,0,0.0,1.0,16,1.0,29.47,7301.63,1.0,3.0,1.0
304,0.0,0,0.0,1.0,66,1.0,117.59,2142.47,1.0,2.0,1.0
305,0.0,0,1.0,0.0,29,0.0,48.63,3707.88,2.0,0.0,0.0
306,1.0,0,0.0,0.0,44,1.0,62.38,4402.17,1.0,2.0,0.0
307,0.0,1,0.0,0.0,50,2.0,84.99,7593.92,1.0,2.0,1.0
308,0.0,1,0.0,0.0,46,0.0,22.47,7988.97,2.0,0.0,0.0
309,0.0,0,0.0,0.0,52,0.0,101.03,1898.55,1.0,0.0,0.0
310,0.0,0,1.0,0.0,63,0.0,73.66,5821.3,2.0,1.0,1.0
311,0.0,1,1.0,0.0,37,0.0,47.82,3036.69,1.0,3.0,1.0
312,1.0,1,1.0,1.0,63,2.0,26.16,84.7,0.0,1.0,1.0
313,0.0,0,0.0,1.0,6,1.0,36.25,93.84,0.0,3.0,1.0
314,1.0,0,0.0,1.0,21,2.0,109.5,3695.32,1.0,3.0,0.0
315,1.0,0,1.0,0.0,40,1.0,88.6,3916.91,0.0,3.0,1.0
316,0.0,0,1.0,0.0,9,2.0,44.99,200.11,2.0,2.0,0.0
317,1.0,1,1.0,0.0,56,0.0,26.56,5501.68,1.0,2.0,0.0
318,1.0,0,0.0,1.0,6,0.0,89.06,2366.15,2.0,0.0,0.0
319,1.0,0,0.0,0.0,49,2.0,77.24,4487.95,0.0,3.0,0.0
320,0.0,0,1.0,0.0,51,2.0,60.45,2421.33,2.0,3.0,1.0
321,0.0,0,1.0,1.0,32,1.0,56.36,1353.73,0.0,3.0,0.0
322,1.0,1,1.0,0.0,0,2.0,41.68,3269.25,0.0,2.0,0.0
323,0.0,1,0.0,1.0,52,2.0,86.96,1873.54,0.0,0.0,0.0
